"REF_DATE","GEO","DGUID","Sector","Seasonal adjustment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009-01","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","23187087","","","","0"
"2009-02","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","23184901","","","","0"
"2009-03","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","23002636","","","","0"
"2009-04","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","22975350","","","","0"
"2009-05","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","23389734","","","","0"
"2009-06","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","23671932","","","","0"
"2009-07","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","23137186","","","","0"
"2009-08","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","22965007","","","","0"
"2009-09","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","23259508","","","","0"
"2009-10","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","23220696","","","","0"
"2009-11","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","23383131","","","","0"
"2009-12","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","23893892","","","","0"
"2010-01","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","23264743","","","","0"
"2010-02","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","23445956","","","","0"
"2010-03","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","23353495","","","","0"
"2010-04","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","23478923","","","","0"
"2010-05","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","24034427","","","","0"
"2010-06","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","24735915","","","","0"
"2010-07","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","24271600","","","","0"
"2010-08","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","23927245","","","","0"
"2010-09","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","24427364","","","","0"
"2010-10","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","24428470","","","","0"
"2010-11","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","24513226","","","","0"
"2010-12","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","25223493","","","","0"
"2011-01","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","24548767","","","","0"
"2011-02","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","24858895","","","","0"
"2011-03","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","24878263","","","","0"
"2011-04","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","24790422","","","","0"
"2011-05","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","25221626","","","","0"
"2011-06","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","25954268","","","","0"
"2011-07","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","25325410","","","","0"
"2011-08","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","25016736","","","","0"
"2011-09","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","25326663","","","","0"
"2011-10","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","25239022","","","","0"
"2011-11","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","25223475","","","","0"
"2011-12","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","25938186","","","","0"
"2012-01","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","25141383","","","","0"
"2012-02","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","25444753","","","","0"
"2012-03","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","25456341","","","","0"
"2012-04","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","25556845","","","","0"
"2012-05","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","25989691","","","","0"
"2012-06","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","26800406","","","","0"
"2012-07","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","26147710","","","","0"
"2012-08","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","25832785","","","","0"
"2012-09","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","26146671","","","","0"
"2012-10","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","25986788","","","","0"
"2012-11","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","26003112","","","","0"
"2012-12","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","26710399","","","","0"
"2013-01","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","25936781","","","","0"
"2013-02","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","26211264","","","","0"
"2013-03","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","26391908","","","","0"
"2013-04","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","26227500","","","","0"
"2013-05","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","26832413","","","","0"
"2013-06","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","27324979","","","","0"
"2013-07","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","26733079","","","","0"
"2013-08","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","26472203","","","","0"
"2013-09","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","26656337","","","","0"
"2013-10","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","26701783","","","","0"
"2013-11","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","26722182","","","","0"
"2013-12","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","27433043","","","","0"
"2014-01","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","26598564","","","","0"
"2014-02","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","26886309","","","","0"
"2014-03","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","26937894","","","","0"
"2014-04","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","27128822","","","","0"
"2014-05","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","27669340","","","","0"
"2014-06","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","28401428","","","","0"
"2014-07","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","27965797","","","","0"
"2014-08","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","27441883","","","","0"
"2014-09","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","27856827","","","","0"
"2014-10","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","27726080","","","","0"
"2014-11","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","27672387","","","","0"
"2014-12","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","28567612","","","","0"
"2015-01","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","27779901","","","","0"
"2015-02","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","28318545","","","","0"
"2015-03","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","28413460","","","","0"
"2015-04","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","28648111","","","","0"
"2015-05","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","28830286","","","","0"
"2015-06","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","29551545","","","","0"
"2015-07","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","29245521","","","","0"
"2015-08","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","28355390","","","","0"
"2015-09","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","28984411","","","","0"
"2015-10","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","29133285","","","","0"
"2015-11","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","29099990","","","","0"
"2015-12","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","30036952","","","","0"
"2016-01","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","28671875","","","","0"
"2016-02","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","28889896","","","","0"
"2016-03","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","29020305","","","","0"
"2016-04","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","29018476","","","","0"
"2016-05","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","29372036","","","","0"
"2016-06","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","30274700","","","","0"
"2016-07","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","29253958","","","","0"
"2016-08","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","28824024","","","","0"
"2016-09","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","29260125","","","","0"
"2016-10","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","29042733","","","","0"
"2016-11","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","29418431","","","","0"
"2016-12","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","30735787","","","","0"
"2017-01","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","29528245","","","","0"
"2017-02","Ontario","2016A000235","Wages and salaries","Unadjusted","Dollars","81","thousands","3","v1996655","7.2.1","29951973","","","","0"
